id_venda,data,id_cliente,id_livro,quantidade,id_funcionario,nome,cidade,idade,titulo,categoria,autor,preco,custo,funcionario,faturamento,custo_total,lucro,mes,nome_mes
557,2025-03-24,78,5,1,3,Cliente 78,Porto Alegre,49,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,74,27,47,3,March
558,2025-07-05,41,13,1,2,Cliente 41,Porto Alegre,30,Sapiens,História,Yuval Noah Harari,85,55,Carlos,85,55,30,7,July
559,2025-09-09,36,5,2,2,Cliente 36,Rio Grande,56,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,148,54,94,9,September
560,2025-12-21,23,11,2,1,Cliente 23,Porto Alegre,19,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Ana,172,60,112,12,December
561,2025-08-26,43,10,1,3,Cliente 43,Pelotas,20,Verity,Romance,Colleen Hoover,71,30,João,71,30,41,8,August
562,2025-12-26,6,20,3,2,Cliente 6,Porto Alegre,49,O Alquimista,Ficção,Paulo Coelho,86,63,Carlos,258,189,69,12,December
563,2025-07-03,69,13,2,1,Cliente 69,Rio Grande,54,Sapiens,História,Yuval Noah Harari,85,55,Ana,170,110,60,7,July
564,2025-10-11,43,9,4,1,Cliente 43,Pelotas,20,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,324,168,156,10,October
565,2025-07-29,25,14,2,2,Cliente 25,Pelotas,62,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,176,118,58,7,July
566,2025-10-31,18,18,1,2,Cliente 18,Porto Alegre,49,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,42,21,21,10,October
567,2025-10-23,62,15,3,4,Cliente 62,Pelotas,66,Python para Dados,Tecnologia,Autor Diversos,101,43,Marina,303,129,174,10,October
568,2025-04-07,13,10,1,3,Cliente 13,Pelotas,32,Verity,Romance,Colleen Hoover,71,30,João,71,30,41,4,April
569,2025-07-27,43,7,4,4,Cliente 43,Pelotas,20,It: A Coisa,Terror,Stephen King,94,58,Marina,376,232,144,7,July
570,2025-05-17,78,8,2,1,Cliente 78,Porto Alegre,49,Orgulho e Preconceito,Romance,Jane Austen,96,38,Ana,192,76,116,5,May
571,2025-07-03,28,3,2,2,Cliente 28,Porto Alegre,45,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,100,68,32,7,July
572,2025-03-17,18,15,1,4,Cliente 18,Porto Alegre,49,Python para Dados,Tecnologia,Autor Diversos,101,43,Marina,101,43,58,3,March
573,2025-10-14,59,16,1,1,Cliente 59,Pelotas,58,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Ana,39,22,17,10,October
574,2025-05-22,60,4,4,3,Cliente 60,Rio Grande,69,1984,Ficção,George Orwell,97,62,João,388,248,140,5,May
575,2025-08-25,63,6,3,2,Cliente 63,Rio Grande,69,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,198,120,78,8,August
576,2025-01-25,57,1,4,4,Cliente 57,Rio Grande,49,Dom Casmurro,Clássico,Machado de Assis,102,58,Marina,408,232,176,1,January
577,2025-10-17,92,4,3,3,Cliente 92,Porto Alegre,41,1984,Ficção,George Orwell,97,62,João,291,186,105,10,October
578,2025-03-08,51,11,2,4,Cliente 51,Pelotas,68,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Marina,172,60,112,3,March
579,2025-09-07,56,12,3,1,Cliente 56,Rio Grande,49,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,255,129,126,9,September
580,2025-04-28,27,5,3,3,Cliente 27,Porto Alegre,45,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,222,81,141,4,April
581,2025-03-14,32,16,2,4,Cliente 32,Porto Alegre,47,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Marina,78,44,34,3,March
582,2025-10-09,9,13,2,3,Cliente 9,Pelotas,54,Sapiens,História,Yuval Noah Harari,85,55,João,170,110,60,10,October
583,2025-12-26,96,13,2,1,Cliente 96,Rio Grande,23,Sapiens,História,Yuval Noah Harari,85,55,Ana,170,110,60,12,December
584,2025-01-10,84,17,4,3,Cliente 84,Rio Grande,43,Extraordinário,Infantil,R.J. Palacio,92,41,João,368,164,204,1,January
585,2025-07-30,92,7,2,4,Cliente 92,Porto Alegre,41,It: A Coisa,Terror,Stephen King,94,58,Marina,188,116,72,7,July
586,2025-11-19,97,8,1,1,Cliente 97,Rio Grande,39,Orgulho e Preconceito,Romance,Jane Austen,96,38,Ana,96,38,58,11,November
587,2025-06-01,68,13,2,2,Cliente 68,Pelotas,66,Sapiens,História,Yuval Noah Harari,85,55,Carlos,170,110,60,6,June
588,2025-01-05,46,16,2,4,Cliente 46,Pelotas,25,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Marina,78,44,34,1,January
589,2025-07-14,98,4,2,4,Cliente 98,Porto Alegre,28,1984,Ficção,George Orwell,97,62,Marina,194,124,70,7,July
590,2025-10-10,67,8,3,1,Cliente 67,Porto Alegre,20,Orgulho e Preconceito,Romance,Jane Austen,96,38,Ana,288,114,174,10,October
591,2025-04-23,26,16,4,1,Cliente 26,Rio Grande,23,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Ana,156,88,68,4,April
592,2025-09-28,8,10,2,2,Cliente 8,Porto Alegre,47,Verity,Romance,Colleen Hoover,71,30,Carlos,142,60,82,9,September
593,2025-06-12,6,12,4,4,Cliente 6,Porto Alegre,49,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,340,172,168,6,June
594,2025-04-15,80,12,1,1,Cliente 80,Rio Grande,18,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,85,43,42,4,April
595,2025-06-30,24,5,1,2,Cliente 24,Porto Alegre,59,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,74,27,47,6,June
596,2025-02-13,48,16,2,2,Cliente 48,Pelotas,26,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Carlos,78,44,34,2,February
597,2025-10-09,94,1,1,1,Cliente 94,Rio Grande,69,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,102,58,44,10,October
598,2025-06-24,45,9,4,4,Cliente 45,Pelotas,23,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,324,168,156,6,June
599,2025-06-11,13,12,3,3,Cliente 13,Pelotas,32,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,255,129,126,6,June
600,2025-12-17,69,5,2,3,Cliente 69,Rio Grande,54,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,148,54,94,12,December
601,2025-12-06,25,20,1,2,Cliente 25,Pelotas,62,O Alquimista,Ficção,Paulo Coelho,86,63,Carlos,86,63,23,12,December
602,2025-05-20,20,3,4,3,Cliente 20,Porto Alegre,68,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,200,136,64,5,May
603,2025-05-12,82,5,4,3,Cliente 82,Rio Grande,19,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,296,108,188,5,May
604,2025-03-28,82,2,1,1,Cliente 82,Rio Grande,19,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,100,48,52,3,March
605,2025-06-25,66,14,4,2,Cliente 66,Rio Grande,19,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,352,236,116,6,June
606,2025-07-02,74,2,4,4,Cliente 74,Rio Grande,19,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Marina,400,192,208,7,July
607,2025-05-09,45,13,2,2,Cliente 45,Pelotas,23,Sapiens,História,Yuval Noah Harari,85,55,Carlos,170,110,60,5,May
608,2025-09-03,47,7,4,1,Cliente 47,Pelotas,44,It: A Coisa,Terror,Stephen King,94,58,Ana,376,232,144,9,September
609,2025-03-30,63,10,1,3,Cliente 63,Rio Grande,69,Verity,Romance,Colleen Hoover,71,30,João,71,30,41,3,March
610,2025-03-07,76,13,2,4,Cliente 76,Pelotas,40,Sapiens,História,Yuval Noah Harari,85,55,Marina,170,110,60,3,March
611,2025-06-07,77,16,1,2,Cliente 77,Rio Grande,54,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Carlos,39,22,17,6,June
612,2025-05-29,55,14,3,3,Cliente 55,Pelotas,32,Clean Code,Tecnologia,Robert C. Martin,88,59,João,264,177,87,5,May
613,2025-12-06,75,11,1,2,Cliente 75,Porto Alegre,45,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Carlos,86,30,56,12,December
614,2025-04-26,19,10,1,4,Cliente 19,Porto Alegre,24,Verity,Romance,Colleen Hoover,71,30,Marina,71,30,41,4,April
615,2025-08-02,35,6,2,2,Cliente 35,Porto Alegre,42,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,132,80,52,8,August
616,2025-10-21,53,4,4,2,Cliente 53,Rio Grande,61,1984,Ficção,George Orwell,97,62,Carlos,388,248,140,10,October
617,2025-09-10,26,1,1,2,Cliente 26,Rio Grande,23,Dom Casmurro,Clássico,Machado de Assis,102,58,Carlos,102,58,44,9,September
618,2025-05-23,14,7,2,3,Cliente 14,Rio Grande,60,It: A Coisa,Terror,Stephen King,94,58,João,188,116,72,5,May
619,2025-09-07,45,9,3,4,Cliente 45,Pelotas,23,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,243,126,117,9,September
620,2025-10-29,44,8,2,4,Cliente 44,Porto Alegre,56,Orgulho e Preconceito,Romance,Jane Austen,96,38,Marina,192,76,116,10,October
621,2025-01-25,88,5,2,3,Cliente 88,Pelotas,21,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,148,54,94,1,January
622,2025-10-04,65,19,4,3,Cliente 65,Porto Alegre,56,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,312,172,140,10,October
623,2025-03-11,51,10,1,3,Cliente 51,Pelotas,68,Verity,Romance,Colleen Hoover,71,30,João,71,30,41,3,March
624,2025-04-23,43,11,3,1,Cliente 43,Pelotas,20,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Ana,258,90,168,4,April
625,2025-12-29,86,15,2,2,Cliente 86,Rio Grande,23,Python para Dados,Tecnologia,Autor Diversos,101,43,Carlos,202,86,116,12,December
626,2025-04-22,23,6,1,2,Cliente 23,Porto Alegre,19,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,66,40,26,4,April
627,2025-12-30,56,15,1,4,Cliente 56,Rio Grande,49,Python para Dados,Tecnologia,Autor Diversos,101,43,Marina,101,43,58,12,December
628,2025-10-30,19,5,2,2,Cliente 19,Porto Alegre,24,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,148,54,94,10,October
629,2025-04-01,82,19,1,1,Cliente 82,Rio Grande,19,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Ana,78,43,35,4,April
630,2025-01-18,76,19,2,3,Cliente 76,Pelotas,40,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,156,86,70,1,January
631,2025-05-29,55,10,2,4,Cliente 55,Pelotas,32,Verity,Romance,Colleen Hoover,71,30,Marina,142,60,82,5,May
632,2025-08-15,92,12,2,4,Cliente 92,Porto Alegre,41,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,170,86,84,8,August
633,2025-08-02,92,4,3,2,Cliente 92,Porto Alegre,41,1984,Ficção,George Orwell,97,62,Carlos,291,186,105,8,August
634,2025-12-26,60,18,2,4,Cliente 60,Rio Grande,69,Coraline,Fantasia,Neil Gaiman,42,21,Marina,84,42,42,12,December
635,2025-05-31,59,16,4,3,Cliente 59,Pelotas,58,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,João,156,88,68,5,May
636,2025-07-11,33,8,1,4,Cliente 33,Rio Grande,28,Orgulho e Preconceito,Romance,Jane Austen,96,38,Marina,96,38,58,7,July
637,2025-02-09,19,4,3,3,Cliente 19,Porto Alegre,24,1984,Ficção,George Orwell,97,62,João,291,186,105,2,February
638,2025-08-30,28,12,1,1,Cliente 28,Porto Alegre,45,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,85,43,42,8,August
639,2025-05-18,52,2,3,1,Cliente 52,Pelotas,59,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,300,144,156,5,May
640,2025-12-11,49,4,4,3,Cliente 49,Rio Grande,54,1984,Ficção,George Orwell,97,62,João,388,248,140,12,December
641,2025-06-29,37,5,3,2,Cliente 37,Pelotas,50,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,222,81,141,6,June
642,2025-07-19,26,3,3,4,Cliente 26,Rio Grande,23,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,150,102,48,7,July
643,2025-07-22,99,9,3,2,Cliente 99,Porto Alegre,65,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Carlos,243,126,117,7,July
644,2025-03-02,98,18,1,4,Cliente 98,Porto Alegre,28,Coraline,Fantasia,Neil Gaiman,42,21,Marina,42,21,21,3,March
645,2025-07-11,99,11,2,1,Cliente 99,Porto Alegre,65,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Ana,172,60,112,7,July
646,2025-01-05,40,3,1,1,Cliente 40,Pelotas,69,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Ana,50,34,16,1,January
647,2025-08-25,80,2,2,1,Cliente 80,Rio Grande,18,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,200,96,104,8,August
648,2025-06-30,38,9,1,4,Cliente 38,Porto Alegre,18,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,81,42,39,6,June
649,2025-11-07,77,14,4,1,Cliente 77,Rio Grande,54,Clean Code,Tecnologia,Robert C. Martin,88,59,Ana,352,236,116,11,November
650,2025-02-06,87,4,4,1,Cliente 87,Pelotas,49,1984,Ficção,George Orwell,97,62,Ana,388,248,140,2,February
651,2025-02-25,54,9,3,1,Cliente 54,Pelotas,41,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,243,126,117,2,February
652,2025-08-25,22,13,4,1,Cliente 22,Porto Alegre,45,Sapiens,História,Yuval Noah Harari,85,55,Ana,340,220,120,8,August
653,2025-12-24,16,18,3,2,Cliente 16,Porto Alegre,53,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,126,63,63,12,December
654,2025-12-15,28,15,2,1,Cliente 28,Porto Alegre,45,Python para Dados,Tecnologia,Autor Diversos,101,43,Ana,202,86,116,12,December
655,2025-07-16,35,10,4,1,Cliente 35,Porto Alegre,42,Verity,Romance,Colleen Hoover,71,30,Ana,284,120,164,7,July
656,2025-03-14,60,16,2,2,Cliente 60,Rio Grande,69,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Carlos,78,44,34,3,March
657,2025-02-28,45,12,1,2,Cliente 45,Pelotas,23,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,85,43,42,2,February
658,2025-08-28,46,20,2,4,Cliente 46,Pelotas,25,O Alquimista,Ficção,Paulo Coelho,86,63,Marina,172,126,46,8,August
659,2025-01-02,72,5,1,3,Cliente 72,Pelotas,66,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,João,74,27,47,1,January
660,2025-12-26,55,2,2,1,Cliente 55,Pelotas,32,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,200,96,104,12,December
661,2025-07-07,86,10,2,1,Cliente 86,Rio Grande,23,Verity,Romance,Colleen Hoover,71,30,Ana,142,60,82,7,July
662,2025-11-03,85,1,4,1,Cliente 85,Porto Alegre,49,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,408,232,176,11,November
663,2025-01-30,26,7,2,4,Cliente 26,Rio Grande,23,It: A Coisa,Terror,Stephen King,94,58,Marina,188,116,72,1,January
664,2025-09-24,85,17,4,1,Cliente 85,Porto Alegre,49,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,368,164,204,9,September
665,2025-04-18,25,16,4,3,Cliente 25,Pelotas,62,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,João,156,88,68,4,April
666,2025-11-28,65,3,3,2,Cliente 65,Porto Alegre,56,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,150,102,48,11,November
667,2025-03-31,6,14,3,4,Cliente 6,Porto Alegre,49,Clean Code,Tecnologia,Robert C. Martin,88,59,Marina,264,177,87,3,March
668,2025-07-24,23,10,1,2,Cliente 23,Porto Alegre,19,Verity,Romance,Colleen Hoover,71,30,Carlos,71,30,41,7,July
669,2025-08-08,64,7,2,1,Cliente 64,Pelotas,29,It: A Coisa,Terror,Stephen King,94,58,Ana,188,116,72,8,August
670,2025-04-04,87,17,1,1,Cliente 87,Pelotas,49,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,92,41,51,4,April
671,2025-04-13,43,6,2,1,Cliente 43,Pelotas,20,A Revolução dos Bichos,Ficção,George Orwell,66,40,Ana,132,80,52,4,April
672,2025-08-11,23,4,3,3,Cliente 23,Porto Alegre,19,1984,Ficção,George Orwell,97,62,João,291,186,105,8,August
673,2025-07-05,96,17,3,3,Cliente 96,Rio Grande,23,Extraordinário,Infantil,R.J. Palacio,92,41,João,276,123,153,7,July
674,2025-07-03,30,9,2,4,Cliente 30,Porto Alegre,61,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,162,84,78,7,July
675,2025-06-11,77,4,2,2,Cliente 77,Rio Grande,54,1984,Ficção,George Orwell,97,62,Carlos,194,124,70,6,June
676,2025-09-04,18,7,3,1,Cliente 18,Porto Alegre,49,It: A Coisa,Terror,Stephen King,94,58,Ana,282,174,108,9,September
677,2025-01-31,87,2,3,1,Cliente 87,Pelotas,49,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,300,144,156,1,January
678,2025-02-21,79,17,1,1,Cliente 79,Rio Grande,50,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,92,41,51,2,February
679,2025-12-11,97,8,3,1,Cliente 97,Rio Grande,39,Orgulho e Preconceito,Romance,Jane Austen,96,38,Ana,288,114,174,12,December
680,2025-03-17,21,15,2,3,Cliente 21,Porto Alegre,39,Python para Dados,Tecnologia,Autor Diversos,101,43,João,202,86,116,3,March
681,2025-10-05,57,15,1,2,Cliente 57,Rio Grande,49,Python para Dados,Tecnologia,Autor Diversos,101,43,Carlos,101,43,58,10,October
682,2025-02-09,23,8,2,2,Cliente 23,Porto Alegre,19,Orgulho e Preconceito,Romance,Jane Austen,96,38,Carlos,192,76,116,2,February
683,2025-04-11,91,16,4,4,Cliente 91,Rio Grande,55,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Marina,156,88,68,4,April
684,2025-04-21,45,19,1,3,Cliente 45,Pelotas,23,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,78,43,35,4,April
685,2025-11-17,44,11,2,1,Cliente 44,Porto Alegre,56,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Ana,172,60,112,11,November
686,2025-09-06,82,2,3,2,Cliente 82,Rio Grande,19,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Carlos,300,144,156,9,September
687,2025-07-10,88,17,4,2,Cliente 88,Pelotas,21,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,368,164,204,7,July
688,2025-07-01,47,16,2,3,Cliente 47,Pelotas,44,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,João,78,44,34,7,July
689,2025-12-01,40,15,1,4,Cliente 40,Pelotas,69,Python para Dados,Tecnologia,Autor Diversos,101,43,Marina,101,43,58,12,December
690,2025-07-28,51,13,2,4,Cliente 51,Pelotas,68,Sapiens,História,Yuval Noah Harari,85,55,Marina,170,110,60,7,July
691,2025-01-22,42,15,4,1,Cliente 42,Rio Grande,58,Python para Dados,Tecnologia,Autor Diversos,101,43,Ana,404,172,232,1,January
692,2025-06-15,7,4,1,4,Cliente 7,Pelotas,21,1984,Ficção,George Orwell,97,62,Marina,97,62,35,6,June
693,2025-04-09,50,16,4,2,Cliente 50,Pelotas,50,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Carlos,156,88,68,4,April
694,2025-07-27,48,12,2,4,Cliente 48,Pelotas,26,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,170,86,84,7,July
695,2025-01-08,84,4,3,1,Cliente 84,Rio Grande,43,1984,Ficção,George Orwell,97,62,Ana,291,186,105,1,January
696,2025-07-09,91,3,3,2,Cliente 91,Rio Grande,55,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,150,102,48,7,July
697,2025-06-24,6,17,2,4,Cliente 6,Porto Alegre,49,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,184,82,102,6,June
698,2025-09-30,91,18,2,4,Cliente 91,Rio Grande,55,Coraline,Fantasia,Neil Gaiman,42,21,Marina,84,42,42,9,September
699,2025-01-17,9,18,2,3,Cliente 9,Pelotas,54,Coraline,Fantasia,Neil Gaiman,42,21,João,84,42,42,1,January
700,2025-03-31,57,17,1,1,Cliente 57,Rio Grande,49,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,92,41,51,3,March
701,2025-05-21,31,12,4,4,Cliente 31,Porto Alegre,37,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,340,172,168,5,May
702,2025-05-25,21,4,4,3,Cliente 21,Porto Alegre,39,1984,Ficção,George Orwell,97,62,João,388,248,140,5,May
703,2025-06-15,90,12,4,2,Cliente 90,Rio Grande,34,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,340,172,168,6,June
704,2025-12-03,40,20,2,3,Cliente 40,Pelotas,69,O Alquimista,Ficção,Paulo Coelho,86,63,João,172,126,46,12,December
705,2025-03-19,45,15,4,3,Cliente 45,Pelotas,23,Python para Dados,Tecnologia,Autor Diversos,101,43,João,404,172,232,3,March
706,2025-09-19,77,16,2,4,Cliente 77,Rio Grande,54,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Marina,78,44,34,9,September
707,2025-06-12,49,5,1,4,Cliente 49,Rio Grande,54,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Marina,74,27,47,6,June
708,2025-01-14,87,15,3,4,Cliente 87,Pelotas,49,Python para Dados,Tecnologia,Autor Diversos,101,43,Marina,303,129,174,1,January
709,2025-08-27,20,17,2,3,Cliente 20,Porto Alegre,68,Extraordinário,Infantil,R.J. Palacio,92,41,João,184,82,102,8,August
710,2025-03-13,92,18,2,2,Cliente 92,Porto Alegre,41,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,84,42,42,3,March
711,2025-05-23,17,5,3,1,Cliente 17,Pelotas,30,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Ana,222,81,141,5,May
712,2025-11-06,28,13,3,3,Cliente 28,Porto Alegre,45,Sapiens,História,Yuval Noah Harari,85,55,João,255,165,90,11,November
713,2025-10-10,41,19,1,4,Cliente 41,Porto Alegre,30,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Marina,78,43,35,10,October
714,2025-09-26,66,13,4,1,Cliente 66,Rio Grande,19,Sapiens,História,Yuval Noah Harari,85,55,Ana,340,220,120,9,September
715,2025-08-29,25,18,2,2,Cliente 25,Pelotas,62,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,84,42,42,8,August
716,2025-09-02,58,14,4,1,Cliente 58,Rio Grande,41,Clean Code,Tecnologia,Robert C. Martin,88,59,Ana,352,236,116,9,September
717,2025-06-12,41,4,2,4,Cliente 41,Porto Alegre,30,1984,Ficção,George Orwell,97,62,Marina,194,124,70,6,June
718,2025-03-01,6,4,1,3,Cliente 6,Porto Alegre,49,1984,Ficção,George Orwell,97,62,João,97,62,35,3,March
719,2025-01-06,75,20,3,3,Cliente 75,Porto Alegre,45,O Alquimista,Ficção,Paulo Coelho,86,63,João,258,189,69,1,January
720,2025-07-16,38,20,1,4,Cliente 38,Porto Alegre,18,O Alquimista,Ficção,Paulo Coelho,86,63,Marina,86,63,23,7,July
721,2025-02-27,6,19,3,3,Cliente 6,Porto Alegre,49,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,234,129,105,2,February
722,2025-11-01,45,13,4,4,Cliente 45,Pelotas,23,Sapiens,História,Yuval Noah Harari,85,55,Marina,340,220,120,11,November
723,2025-08-05,75,12,4,3,Cliente 75,Porto Alegre,45,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,340,172,168,8,August
724,2025-01-26,14,7,1,3,Cliente 14,Rio Grande,60,It: A Coisa,Terror,Stephen King,94,58,João,94,58,36,1,January
725,2025-10-30,66,12,3,3,Cliente 66,Rio Grande,19,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,255,129,126,10,October
726,2025-01-05,40,4,1,2,Cliente 40,Pelotas,69,1984,Ficção,George Orwell,97,62,Carlos,97,62,35,1,January
727,2025-01-20,3,2,3,2,Cliente 3,Pelotas,56,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Carlos,300,144,156,1,January
728,2025-07-17,99,2,3,4,Cliente 99,Porto Alegre,65,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Marina,300,144,156,7,July
729,2025-02-28,97,5,4,2,Cliente 97,Rio Grande,39,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,296,108,188,2,February
730,2025-08-30,24,10,4,4,Cliente 24,Porto Alegre,59,Verity,Romance,Colleen Hoover,71,30,Marina,284,120,164,8,August
731,2025-05-26,19,10,3,1,Cliente 19,Porto Alegre,24,Verity,Romance,Colleen Hoover,71,30,Ana,213,90,123,5,May
732,2025-09-30,18,9,3,1,Cliente 18,Porto Alegre,49,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,243,126,117,9,September
733,2025-09-06,64,13,3,2,Cliente 64,Pelotas,29,Sapiens,História,Yuval Noah Harari,85,55,Carlos,255,165,90,9,September
734,2025-01-14,88,7,4,1,Cliente 88,Pelotas,21,It: A Coisa,Terror,Stephen King,94,58,Ana,376,232,144,1,January
735,2025-01-13,35,5,4,1,Cliente 35,Porto Alegre,42,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Ana,296,108,188,1,January
736,2025-02-13,62,10,2,3,Cliente 62,Pelotas,66,Verity,Romance,Colleen Hoover,71,30,João,142,60,82,2,February
737,2025-01-19,1,10,3,3,Cliente 1,Rio Grande,68,Verity,Romance,Colleen Hoover,71,30,João,213,90,123,1,January
738,2025-03-04,100,6,2,4,Cliente 100,Pelotas,33,A Revolução dos Bichos,Ficção,George Orwell,66,40,Marina,132,80,52,3,March
739,2025-08-27,25,19,3,1,Cliente 25,Pelotas,62,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Ana,234,129,105,8,August
740,2025-12-03,45,8,4,4,Cliente 45,Pelotas,23,Orgulho e Preconceito,Romance,Jane Austen,96,38,Marina,384,152,232,12,December
741,2025-04-10,49,1,2,4,Cliente 49,Rio Grande,54,Dom Casmurro,Clássico,Machado de Assis,102,58,Marina,204,116,88,4,April
742,2025-06-12,98,17,2,1,Cliente 98,Porto Alegre,28,Extraordinário,Infantil,R.J. Palacio,92,41,Ana,184,82,102,6,June
743,2025-05-02,89,7,1,2,Cliente 89,Porto Alegre,28,It: A Coisa,Terror,Stephen King,94,58,Carlos,94,58,36,5,May
